Name,Typ,Preis in euro,Region,Beschreibung,Alkoholgehalt,Weinstil,Herkunft,URL,Thumb
HIRSCH Lemberger 2019,Rotwein,"
7,95€*
",Württemberg,"

Notiz:
Württemberger Spezialität in bewährter Hirsch-Qualität zum bemerkenswert fairen Preis. Deutliche Aromen von Schwarzkirsche, die als erstes aus dem Glas springen, dicht gefolgt von neuem Leder und zartem Rauch. Am Gaumen kräftig, würzig, rund und sehr harmonisch. Passt prima zu klassischen Wildbraten mit Spätzle.
","<div class=""colC"">13,48% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/16194/2019-hirsch-lemberger/?cPath=6_3954,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16194_0.jpg
SONNENHOF Pinot Noir 2020,Rotwein,"
8,95€*
","Kaiserstuhl, Baden","

Notiz:
Das Weingut Sonnenhof nennt ihren Spätburgunder nicht zufällig Pinot Noir, schielt er doch in der Charakteristik zum großen Nachbarn Frankreich. Und das geht schon mit dem satten Purpur-Granat los. Das feingewobene Bouquet duftet vielfältig nach Sauerkirschen, Preiselbeeren und Himbeeren, alles unterlegt mit einem feinen Kräuterhauch und leicht mineralischen Akzenten. Am Gaumen wirkt der Wein sehr elegant und vollmundig  mit würzig-pikanten Noten, der Nachhall zeigt Klasse und Format - da wünscht man sich einen klassischen Wildbraten. Der Wein harmoniert aber auch mit milden Käsesorten.
","<div class=""colC"">13,12% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Deutschland,https://www.jacques.de/weine/9326/2020-sonnenhof-pinot-noir/?cPath=6_3954,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/9326_0.jpg
KLOSTER EBERBACH Pinot Noir 2020,Rotwein,"
11,90€*
",Rheingau,"

Notiz:
Dass man sich bei Kloster Eberbach für die französische Schreibweise des Spätburgunders - Pinot Noir - entschieden hat, kommt nicht von ungefähr. Dann stilistisch schielt man schon auf die Burgunder der Grande Nation. An der purpuroten Farbe im Glas mag man dies noch nicht entdecken, doch das Bouquet mit roten Waldbeeren, Kirschen und einer Portion Kräutern ist schon très français. Auch am Gaumen zeigt sich der Wein, mit seiner profunden Textur, seiner spürbaren Weinsäure und seinen dichten Tanninen ganz im Geiste des franzöischen Vorbilds. Sehr gut zu Wildgerichten und Käse. 
","<div class=""colC"">12,67% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Deutschland,https://www.jacques.de/weine/1656/2020-kloster-eberbach-pinot-noir/?cPath=6_3954,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1656_0.jpg
KÜNSTLER Spätburgunder Edition 2019,Rotwein,"
18,50€*
",Rheingau,"

Notiz:
Sie gilt als Diva im Weinberg: der Pinot Noir, der in Deutschland als Spätburgunder unterwegs ist. Daher braucht es schon einen erfahrenen Winzer wie Gunter Künstler, um alle Facetten dieser Rebsorte herauszukitzeln. Mit der Edition ist das bestens gelungen. Schon die kirschrote Farbe mit purpurnen Reflexen lädt ein, das saftig-profunde Bouquet mit feinen, reifen Sauerkirschen, Schwarze Johannisbeeren, Himbeeren und einem Hauch Kräuter macht den nächsten Schritt, bis der Wein am Gaumen mit eleganter Struktur, reifem Tannen und feiner Frucht endgültig überzeugt. Der Nachall charmant, saftig und noch viel Potenzial zeigend. Sehr feiner Spätburgunder!
","<div class=""colC"">13,62% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/2110/2019-kuenstler-spaetburgunder-edition/?cPath=6_3954,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2110_0.jpg
SONNENHOF Edition 962 2018,Rotwein,"
29,50€*
",Baden,"

Notiz:
Michael Mattmüller hat sich in den letzten Jahren einen Ruf als Burgunderspezialist gemacht, und dies bemerkenswerter Weise für alle Burgunder-Varietäten und auf allen Qualtätsleveln. Bei der Edition 962 (der Name geht auf das Gründungsjahr von Ihringen, der Heimat Mattmülles zurück) greift er diesmal in die Vollen und zaubert einen Pinot Noir aus dem Winzerhut, der sich gewaschen hat. Herrlich funkelndes Rubinrot in der Farbe mit leicht granatrotem Saum. Das frische, mineralisch-fruchtige Bouquet duftet nach Süßkirschen, Himbeeren, Erdbeeren, dazu forale Aromen, Rauch, Unterholz und Graphit. Am Gaumen samtig, seidig, aber jederzeit herrlich frisch, mit roten Früchten und würzigen Kräutern, der Nachhall purer Pinot Noir.
","<div class=""colC"">14,13% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Deutschland,https://www.jacques.de/weine/18141/2018-sonnenhof-edition-962/?cPath=6_3954,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/18141_0.jpg
PIRRAMIMMA Petit Verdot 2018,Rotwein,"
15,95€*
","McLaren Vale, South Australia","

Notiz:
Ein hundertprozentiger Petit Verdot ist immer ein Spektakel, selten wird die anspruchsvolle Rebsorte solo ausgebaut. Umso neugieriger macht dieser Wein. Vielschichtig und komplex zeigt sich schon das Bouquet, mit intensiver Frucht nach Schwarzer Johannisbeere, Maulbeere und Schwarzkirsche, dazu florale Noten wie Veilchen und einem leichten Mokka-Touch vom Holz. Auch am Gaumen geht die Post ab: füllige Struktur trifft auf satte Frucht, reife Tannine auf exotische Gewürze, der Nachklang mit viel Power und Eleganz gleichzeitig. 
","<div class=""colC"">14,50% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Australien,https://www.jacques.de/weine/1844/2018-pirramimma-petit-verdot/?cPath=6_3952,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1844_0.jpg
PIRRAMIMMA Classic Shiraz 2018,Rotwein,"
15,95€*
","McLaren Vale, South Australia","

Notiz:
Pirramimma ist einer der wenigen australischen Weingüter, die hundertprozentig in Familienbesitz sind – und das schon seit 1892! Das hat zu einer sehr eigenen Stilistik geführt, die Weine gehören zu jenen Australiern, die man auf Anhieb als solche erkennt. Dies gilt besonders für den Classic Shiraz, bei dem man guten Gewissens „Typisch Australien!“ sagen kann. Schöne, dichte tiefrote Farbe im Glas. Dunkle Pflaumen, geröstete Kaffeebohnen, saftige Kirschen und ein ungewöhnlicher Hauch getrockneter Aprikosen machen den Duft dieses Weins aus. Im Nachhall zeigt sich eine feine Note getoasteter Eiche. Das ist überaus verführerisch und trotz der hedonistischen Art, ausgesprochen seriös. Well done, Down Under!
","<div class=""colC"">14,48% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Australien,https://www.jacques.de/weine/17658/2018-pirramimma-classic-shiraz/?cPath=6_3952,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17658_0.jpg
BLEASDALE Frank Potts 2017,Rotwein,"
18,95€*
","Langhorne Creek, South Australia","

Notiz:
Frank Potts war kein Mann, der zu zögerlichem Handeln neigte. Er krempelte einfach seine Ärmel hoch und erledigte den Job. Im Alter von neun Jahren trat Frank der britischen Royal Navy bei, und als er 1836 in Südaustralien ankam, war er bereits um die Welt gesegelt. Nachdem er Land am Bremer River gekauft hatte, pflanzte er Weinberge und baute sein Weingut auf. Generationen später ist es seine Arbeitsethik und sein dauerhaftes Vermächtnis, die jeden in Bleasdale antreiben. Ihm zu Ehren kreiert man eine ganz besondere Cuvée, die nach sorgfältiger Vinifizierung viele Monate in Oxhoft- und Puncheon-Fässern reift, davon 25 % neu. Die Wahl alter englischer Maßeinheiten für die Fässer ist typisch für Bleasdale und führt zu einem tiefroten Wein mit einem Duftpanorama, das rote Beeren (Schwarze Johannisbeeren, Brombeeren), Kernobst (Pflaume), florale Noten (Veilchen) und leichte Fassaromen (Vanille, Schoko) zeigt. Am Gaumen mit weit gefächerten Fruchtschichten, feinem Eichentannin, viel Struktur und einem beerenwürzigen Finale. Eine würdige Hommage an einen großen Mann.   
","<div class=""colC"">14,09% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Australien,https://www.jacques.de/weine/1683/2017-bleasdale-frank-potts/?cPath=6_3952,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1683_0.jpg
BLEASDALE Bremerview Shiraz 2017,Rotwein,"
11,95€*
","Langhorne Creek, South Australia","

Notiz:
Shiraz ist die Parade-Rebsorte aus Down Under und sorgt auch hier für einen ausdrucksstarken Wein, der mit seinem intensiven Duft nach Kirschkompott, reifen Pflaumen, Eukalyptus und schwarzen Waldfrüchten geradezu aus dem Glas springt. Am Gaumen spiegelt sich das intensive Erlebnis wider: gehaltvoll, reif und würzig mit langem Nachhall.
","<div class=""colC"">14,06% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Australien,https://www.jacques.de/weine/16056/2017-bleasdale-bremerview-shiraz/?cPath=6_3952,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16056_0.jpg
OJO DE AGUA Malbec BIO** 2020 – AR-BIO-154,Rotwein,"
12,50€*
",Mendoza,"

Notiz:
Malbec hat in Argentinien eine glanzvolle Karriere hingelegt und gilt heute als die wichtigste Rebsorte des südamerikanischen Landes. Bei Weinen wie dem Ojo de Agua versteht man diesen Erfolg sofort. Dem dichten, dunklen Bordeauxrot mit fast schwarzem Saum, folgt ein herrliches Bouquet nach Schwarzen Johannisbeeren, Brombeeren, Süßholz, Veilchen und gerösteten Mandeln. Am Gaumen ebenso fruchtintensiv wie kompakt, viel Extraktwürze, stoffig, zupackend. Ein Malbec mit Stil.
","<div class=""colC"">14,48% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Argentinien,https://www.jacques.de/weine/12098/2020-ojo-de-agua-malbec-bio/?cPath=6_3956,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/12098_0.jpg
KAIKEN Ultra Cabernet Sauvignon 2018,Rotwein,"
13,95€*
",Mendoza,"

Notiz:
Der Cabernet Sauvignon Kaiken Ultra ist ein feines Beispiel dafür, wie ein rühriger Winemaker mit klug vinifizierten Weinen zu exzellenten Ergebnissen kommen kann. Denn es gab wahrlich leichtere Aufgaben, als in Argentinien einen neuen Cabernet Sauvignon zu lancieren. Doch Aurelio Montes stellte sich dieser großen Herausforderung und hat den Kaiken Ultra fest etabliert. Hat man die aktuelle Edition im Glas, die satte 12 Monate Ausbau in Barriques aus französischer Eiche reifte, weiß man auch, warum das so ist. Denn der Kaiken - ein wahrer Cabernet Sauvignon-Beau - zeigt auf bemerkenswerte Art, was in ihm steckt. Dem dunklen, fast schwarzen Violett, folgt ein stolzes Bouquet mit üppigen Beerennoten (Blaubeeren, Cassis, Brombeeren), exotischen Gewürzen (Süßholz, Muskatnuss), leichten Anklängen von dunkler Schokolade und einer perfekt eingearbeiteter Eichenholznote. Am Gaumen wie aus dem Bilderbuch eines New World-Cabs mit reifen, aber fühlbaren Tanninen, eminent saftiger Fruchtdichte, fein abgemessenem Holz und jenem energischen schwarzbeerigen Nachhall, den es so prägnant nur bei großen Cabernets gibt.
","<div class=""colC"">14,89% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Argentinien,https://www.jacques.de/weine/1776/2018-kaiken-ultra-cabernet-sauvignon/?cPath=6_3956,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1776_0.jpg
SURVIVOR Pinotage 2020,Rotwein,"
8,95€*
","Swartland, Western Cape","

Notiz:
Pinotage ist Südafrikas Parade-Rebsorte und besitzt einen unnachahmlichen Charakter. Der Survivor ist ein prächtiges Beispiel für das Potenzial von Pinotage und lädt schon mit seiner dichten purpurroten Farbe zum ersten Schluck ein. Beim üppigen Bouquet übernehmen zuerst die Kräuternoten das Kommando. Im zweiten Anlauf öffnet sich dann die Fruchtseite mit Kirschen, schwarzen Pflaumen und frischen Datteln. Am Gaumen verblüfft das ausgereifte Tanningerüst, die feste Struktur und die große Frische, während der Nachhall noch Potenzial zur Reife zeigt. Ein super Wein zu einem raffinierten Barbecue.
","<div class=""colC"">14,49% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Südafrika,https://www.jacques.de/weine/17107/2020-survivor-pinotage/?cPath=6_3953,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17107_0.jpg
BEYERSKLOOF Synergy 2019,Rotwein,"
12,50€*
",Stellenbosch,"

Notiz:
Der Beyerskloof Synergy Cape Blend gehört zum Reserve-Sortiment des Guts, kombiniert klassische europäische Rebsorten mit Pinotage und vereint so Neue Welt und Alte Welt. Synergien eben! Der Wein, der 12-14 Monate in französischen Eichenholzfässern reifte, startet mit einer intensiven, dunkelroten Farbe mit schönem, rubinrotem Rand. Der vielschichtige Duft zeigt Noten nach roten Früchten (Kirschen, Himbeeren), die dann einem Hauch von Zedernholz und Röstnoten weichen. Am Gaumen mit einem schwarzfruchtigen Start, dem eine große, saftige Fülle folgt, die von runden, reifen Tanninen gestützt wird. Im Nachhall mit großer Ausgewogenheit und Länge. Ein New World - Old World - Meeting, das Akzente setzt. 
","<div class=""colC"">14,25% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Südafrika,https://www.jacques.de/weine/4342/2019-beyerskloof-synergy/?cPath=6_3953,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/4342_0.jpg
BRAZIN Lodi Old Vine Zinfandel 2019,Rotwein,"
13,95€*
","Lodi, Kalifornien","

Notiz:
„Er ist so kühn und intensiv, dass er gefährlich gut ist.“, das ist der Tenor von Cheryl Indelicato, der Macher des Brazin. Und in der Tat, Cheryls Zinfandel ist gewiss nichts für Beaujolais-Trinker, sondern ein kerniges kalifornisches Kraftpaket. Dies gilt natürlich erst recht für seinen Old Vine-Zinfandel, (35-80 Jahre alte Rebstöcke) den er mit Augenzwinkern auch (B)old Vine Zin nennt. (Bold = Fett). Und so muss er sein, ein klassischer Zin aus Lodi, der berühmtesten Region für diese Rebsorte in Kalifornien. Mit einer tief purpurroten Farbe, die schon große Lust auf den ersten Schluck macht, fließt er ins Glas. Das enorm weitgefächerte Bouquet duftet intensiv nach orientalischen Gewürzen, Mokka, schwarzen Pflaumen, Edel-Schokolade, Bourbon-Vanille und Toast. Am Gaumen mit bestens gereiften Tanninen, einzigartigem Zinfandel-Schmelz, satter Fass-Frucht-Aromatik und einem kräftigen Nachhall, der nochmal viel dunkle Frucht aufweist. Ein super Wein zu einem US-BBQ.
","<div class=""colC"">14,81% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",USA,https://www.jacques.de/weine/16106/2019-brazin-lodi-old-vine-zinfandel/?cPath=6_3957,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16106_0.jpg
ZANTHO Zweigelt 2019,Rotwein,"
7,95€*
",Burgenland,"

Notiz:
Sie ist eine der populärsten Rebsorten Österreichs: Zweigelt! Liegt das vielleicht daran, dass sie zwei berühmte Eltern hat? Denn sie erblickte 1922 die Welt, als Kreuzung aus Saint Laurent und Blaufränkisch. Und wie immer, wenn man aus einem guten Elternhaus stammt und die Erziehung stimmt, kommt etwas Gutes dabei heraus. Der Zantho Zweigelt zeigt alles, was diese Rebsorte so beliebt macht. Schon das unglaublich tiefe Rot lässt die Spannung steigen. Das reiche Bouquet weist tiefe Fruchtaromatik auf: Schwarzkirschen, reife Zwetschgen und dunkel Waldbeeren geben sich ein Stelldichein. Am Gaumen paart sich saftige Frucht mit feiner Würze, gut eingebundene Weinsäure mit feinreifen Tanninen. Das Finale erstaunlich lang und voll. Ein toller Allrounder zur ländlichen Küche und natürlich auch sehr gut zu einem herzhaften Abendbrot passend.
","<div class=""colC"">13,43% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Österreich,https://www.jacques.de/weine/17754/2019-zantho-zweigelt/?cPath=6_3955,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17754_0.jpg
UNGER Donauschotter 2020,Rotwein,"
12,50€*
","Burgenland, Burgenland","

Notiz:
Andreas Unger und Blauer Zweigelt, das ist eine wahre Liebeshochzeit. Wie kein Zweiter versteht der junge Österreicher, das ganze Potenzial der Rebsorte freizulegen. Sein Donauschotter brilliert mit einer tiefdunklen Farbe mit violettem Saum, einem tollen, explosiven Bouquet nach Kirschen, Blaubeeren und Röstaromen und einem samtigen, weichen Gaumengefühl mit reifen Tanninen und lange Präsenz im Nachhall. Zweigelt, wie er sein muss! 
","<div class=""colC"">13,40% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Österreich,https://www.jacques.de/weine/17883/2020-unger-donauschotter/?cPath=6_3955,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17883_0.jpg
LE TAPIE Blanc 2020,Weißwein,"
4,60€*
","Côtes de Gascogne, Südwesten","

Notiz:
Preis-Qualitäts-Riese mit einer wunderbar frischen Fruchtaromatik: da findet man Zitrusfrüchte, grünen Apfel, Kiwi und Stachelbeere. Am Gaumen köstlich-fruchtig, sehr animierend und mit hoher Fließgeschwindigkeit. Ein Allrounder und sehr gut zur vegetarischen, veganen und asiatischen Küche passend. 
","<div class=""colC"">11,40% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1234/2020-le-tapie-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1234_0.jpg
FONFILE Chardonnay 2020,Weißwein,"
4,85€*
","Pays d'Oc, Languedoc","

Notiz:
Alles dran, was ein Chardonnay haben soll: viel Aroma nach gelben Früchten wie Birne und reife Ananas, dazu Buttercreme. Im Mund schön füllig, cremig und würzig. Unschlagbares Preis-Genuss-Verhältnis !
","<div class=""colC"">13,05% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Frankreich,https://www.jacques.de/weine/1526/2020-fonfile-chardonnay/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1526_0.jpg
CAZAL VIEL Chardonnay-Viognier 2020,Weißwein,"
5,85€*
","Pays d'Oc, Languedoc","

Notiz:
Viognier trifft Chardonnay! Und das sorgt für einen außergewöhnlichen Wein mit intensivem Aroma nach reifer Banane, Orangenblüte und wohlduftender Frühlingswiese. Am Gaumen cremig-saftig, tolle Balance aus feiner Frucht und eleganter Weinsäure, Klasse-Nachhall mit großer Länge. Perfekt zu Fischfilets mit sahnigen Saucen. 
","<div class=""colC"">13,05% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1264/2020-cazal-viel-chardonnay-viognier/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1264_0.jpg
CAZAL VIEL Sauvignon Blanc 2020,Weißwein,"
5,90€*
",Vin de France,"

Notiz:
Sauvignon Blanc pur! Schon die hellgrüne Farbe macht Appetit auf das erste Glas. Das Aroma-Rad verführt mit exotischen Früchten wie Mango, Papaya und Limone, am Gaumen überzeugt der Wein mit perfekt ausbalancierter Frucht und einem frischen, spritzigen Nachhall, der von lebhafter Weinsäure geprägt ist. Ein super Wein zu Salaten, asiatischen Gerichten, Fisch und Pasta mit Pesto.
","<div class=""colC"">12,04% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/16975/2020-cazal-viel-sauvignon-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16975_0.jpg
JURANÇON Grain Sauvage Sec 2020,Weißwein,"
5,95€*
","Jurançon, Südwesten","

Notiz:
Jurançon Blanc Sec gehört zu jenen altehrwürdigen Weißweinen Frankreichs, die obwohl sie eigentlich Klassiker sind, gleichwohl als Geheimtipp gelten. Denn sie stehen immer ein wenig im Schatten berühmterer Appellationen. Zu Unrecht, wie dieser Vin Blanc aus 100 % Gros Manseng, der wichtigsten Rebsorte im Jurançon, zeigt. Helles Gelbgrün macht den vielversprechenden Auftakt. Das finessenreiche Bouquet duftet nach frischen Früchten, Farn, Ginster und weißen Blüten, am Gaumen charakterstark und individuell, mit rassiger Struktur, balancierten Körper und langanhaltendem Nachhall. Viel guter Weißwein für kleines Geld.  
","<div class=""colC"">13,47% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1190/2020-juran-on-grain-sauvage-sec/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1190_0.jpg
CÔTÉ MAS Sauvignon Blanc 2020,Weißwein,"
5,95€*
","Pays d'Oc, Languedoc","

Notiz:
Alles, was Jean-Claude Mas in die Hand nimmt, führt zu einem guten Resultat. Sein Sauvignon Blanc im stylischem Design macht da keine Ausnahme. Nach einem hellgrünen Start in der Farbe, wartet der Wein mit klassischen Sauvignon Blanc-Aromen auf: roter Apfel, exotische Frucht und Stachelbeere treffen auf zartwürzige Nuancen nach mediterranen Kräutern. Am Gaumen saftig, spritzig, fruchtig und elegant. Ganz hoher Spaß-Faktor und dazu ein Hingucker auf jeder Tafel.
","<div class=""colC"">12,48% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1751/2020-c-te-mas-sauvignon-blanc/?cPath=1_3,https://www.jacques.de/weine/1751/2020-c-te-mas-sauvignon-blanc/?cPath=1_3#product_video
LA CABANE DU GASCON Blanc 2020,Weißwein,"
5,95€*
","Côtes de Gascogne, Südwesten","

Notiz:
Sauvignon Blanc und die Plaimont Producteurs… Das passt! Die Gascogner haben atlantische Frische im Blut und das merkt man auch diesem Wein an. Die helle, grüngelbe Farbe deutet noch nicht auf das köstliche Aromen-Gewitter hin, das dann die Nase begeistert. Es duftet nach klassischen Noten mit Stachelbeere und Marajuca, dazu kommen Apfel und Birne, alles mit einem leichten Touch frischer Kräuter garniert. Auch am Gaumen dominiert frische Frucht bei einer gezügelten Weinsäure und großem Trinkfluss. Nicht zufällig einer der beliebtesten Sauvignon Blanc seiner Preisklasse.  
","<div class=""colC"">11,37% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/16344/2020-la-cabane-du-gascon-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16344_0.jpg
CHÂTEAU LE RAZ Le Dauphin 2020,Weißwein,"
6,20€*
","Côtes de Bergerac, Südwesten","

Notiz:
Fruchtsüße Weine haben eine lange Tradition im Bergerac und das merkt man dem Château le Raz an, denn sein ausbalanciertes Wechselspiel zwischen Weinsäure und Fruchtsüße ist beeindruckend genau wie sein expressives Bouquet nach exotischen Früchten wie Ananas und Papaya, begleitet von Honigmelone, Pfirsich und Williamsbirne. Am Gaumen strotzt der Wein ebenso vor Frucht, der Nachhall dann cremig-süffig. Sollte immer sehr gut gekühlt serviert werden!
","<div class=""colC"">12,74% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/15906/2020-chateau-le-raz-le-dauphin/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15906_0.jpg
DOMAINE BOSQUET Chardonnay 2020,Weißwein,"
6,70€*
","Pays d'Oc, Languedoc","

Notiz:
Stilvoller Chardonnay, der obwohl aus dem Süden Frankreichs stammend, ganz dem Burgunder-Ideal entspricht. Das Duftrad weist neben Pfirsich, Mirabelle und etwas Apfel, auch Röstaromen wie Haselnüsse, Butter und Vanille vom teilweisen Ausbau im Fass auf. Am Gaumen ist der Wein harmonisch, rund und füllig mit saftigem Finale. Ein sehr guter Wein zu buttrigen oder sahnigen Saucen.
","<div class=""colC"">12,62% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Frankreich,https://www.jacques.de/weine/1394/2020-domaine-bosquet-chardonnay/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1394_0.jpg
LES FUMÉES BLANCHES Blanc 2020,Weißwein,"
6,80€*
",Vin de France,"

Notiz:
Kaum ein Winzer kann Sauvignon Blanc so gut wie François Lurton, sein Fumées Blanches brilliert mit intensiven Aromen nach grünem Apfel, Limette und reifer Quitte. Am Gaumen saftig, knackig, fruchtintensiv und mit erstaunlich feiner Struktur.
","<div class=""colC"">11,90% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1991/2020-les-fumees-blanches-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1991_0.jpg
DOMAINE DE LA QUILLA Muscadet 2020,Weißwein,"
6,95€*
","Muscadet, Loiretal","

Notiz:
Muscadet ist wohl derjenige, der klassischen französischen Weißweine, der derzeit nicht annähernd die Aufmerksamkeit bekommt, die er verdient. Das war nicht immer so. Noch bis weit in die 1990er Jahre kam kaum ein Bistro, ein Restaurant oder eine Weinbar ohne einen Muscadet aus. Liegt es daran, dass er anders als andere niemals seinen knochentrockenen Charakter geändert hat? Jedenfalls sei all denen eine Muscadet empfohlen, die Fisch und Meeresfrüchten lieben und beim Essen einen Wein ohne lästige Fruchtsüße suchen. Der Domaine de la Quila ist ein Archetyp des Muscadets. Der blassgelben Farbe folgt ein Duftpanorama mit grünem Apfel, Zitrusfrüchten, floralen und mineralischen Anklängen. Am Gaumen rassig, frisch, schlank und elegant, der Nachhall herzhaft, lebendig und jugendlich. Dazu ein Fisch vom Grill oder frische Austern... Köstlich!
","<div class=""colC"">11,93% Vol.</div>","<div class=""colC"" itemprop=""color"">zartfruchtig &amp; frisch</div>",Frankreich,https://www.jacques.de/weine/1218/2020-domaine-de-la-quilla-muscadet/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/2852.jpg
LE BLANC DE MONSIEUR HENRI 2020,Weißwein,"
7,20€*
",Bordeaux,"

Notiz:
Exotische Früchte wie Ananas und Grapefruit treffen in diesem spritzigen Wein auf grüne Noten von Stachelbeere, Limettenzeste und gelbem Steinobst. Ein echter Gaumenschmeichler, der sich cremig, fruchtig und weich, mit einem dezent fruchtsüßem Touch im Nachklang zeigt.
","<div class=""colC"">11,73% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/16048/2020-le-blanc-de-monsieur-henri/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16048_0.jpg
JEAN GEILER Pinot Blanc 2020,Weißwein,"
7,25€*
","Alsace, Elsass","

Notiz:
Er steht ein wenig hinter seinen berühmteren Geschwistern Pinot Gris, Chardonnay und Pinot Noir im Schatten: der Pinot Blanc, in Deutschland als Weißburgunder bekannt. Andererseits besitzt er eine feste Fan-Gemeinde. Zu Recht, denn diese Rebsorte bringt elegante, feingliedrige Weine hervor, die sich sehr gut als Essensbegleiter anbieten. Ein typisch Elsässer Vertreter ist der Jean Geiler. Mit seiner gelbgrünen Farbe, dem dezenten Duft nach grünen Birnen, gelbem Kernobst und Mandeln, seiner feinfruchtigen, ausgewogenen und cremigen Art und dem von dezenter Weinsäure geprägten Nachhall, ist er in der Tat ein vielseitig einsetzbarer Wein. 
","<div class=""colC"">12,68% Vol.</div>","<div class=""colC"" itemprop=""color"">aromatisch &amp; fruchtbetont</div>",Frankreich,https://www.jacques.de/weine/1211/2020-jean-geiler-pinot-blanc/?cPath=1_3,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1211_0.jpg
